"","HHID","PN","gender","race","edu","baselineage","couple1","couple2","couple3","lbcomp1","lbcomp2","lbcomp3","livarr1","livarr2","livarr3","mstat1","mstat2","mstat3","mobility1","mobility2","mobility3","wealth1","wealth2","wealth3","hhsize1","hhsize2","hhsize3","numchild1","numchild2","numchild3","haschild1","haschild2","haschild3","hasfriend1","hasfriend2","hasfriend3","livewithsp1","livewithsp2","livewithsp3","spsupport1","spsupport2","spsupport3","chsupport1","chsupport2","chsupport3","frsupport1","frsupport2","frsupport3","numclosechild1","numclosechild2","numclosechild3","closechild1","closechild2","closechild3","loneliness11.1","loneliness11.2","loneliness11.3","ccratio1","ccratio2","ccratio3","white","married1","married2","married3","deceased","all_frsupport_missing","all_loneliness_missing","exclude_from_analysis"
"73","014069","020",1,1,12,78,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,4,4,4,2,2,2,3,3,3,1,1,1,1,1,1,1,NA,1,4,4,4,3.66666666666667,3.33333333333333,3.66666666666667,3,4,3,3,3,3,3,3,3,1.09090909090909,1.09090909090909,1.18181818181818,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"74","014072","010",0,1,14,72,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,5,5,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3.66666666666667,4,3.66666666666667,4,3.66666666666667,4,2.33333333333333,3.33333333333333,3,2,2,2,2,2,2,1,1,1.36363636363636,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"75","014072","040",1,1,12,69,1,1,1,1,5,1,1,1,1,1,1,1,0,1,5,5,5,4,2,2,2,2,2,2,1,NA,1,1,NA,1,1,NA,1,3.66666666666667,NA,3.66666666666667,3.66666666666667,NA,4,3,NA,3,2,NA,2,2,NA,2,1.09090909090909,NA,1.09090909090909,1,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"76","014085","010",0,1,12,72,0,0,0,1,1,1,5,5,5,4,4,4,0,0,0,4,3,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,2.66666666666667,NA,NA,NA,NA,NA,NA,1.36363636363636,1.36363636363636,1.09090909090909,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"77","014092","010",1,1,12,79,0,0,0,1,1,1,4,4,4,3,3,3,3,1,5,4,3,3,2,2,2,3,2,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,3,4,4,3.33333333333333,3.33333333333333,4,3,2,2,3,2,2,1.09090909090909,1.27272727272727,1.36363636363636,1,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"78","014098","010",1,1,10,74,0,0,0,1,1,1,5,5,4,3,3,3,1,2,1,2,2,1,1,1,3,4,4,4,1,1,1,1,1,NA,0,0,0,NA,NA,NA,4,4,4,4,4,NA,4,3,3,3,3,3,1,1,1.18181818181818,1,0.75,0.75,1,0,0,0,0,FALSE,FALSE,FALSE
"79","014223","010",1,2,11,82,0,0,0,1,1,1,5,5,5,3,3,3,1,3,5,1,1,1,1,1,1,2,2,2,1,NA,1,1,NA,1,0,0,0,NA,NA,NA,4,NA,4,3,3.33333333333333,3.66666666666667,2,NA,2,2,NA,2,1.18181818181818,1.18181818181818,1,1,NA,1,0,0,0,0,0,FALSE,FALSE,FALSE
"80","014224","010",1,2,12,74,0,1,0,1,1,5,4,1,4,3,3,3,1,2,2,2,2,2,2,3,2,3,5,3,1,1,NA,1,1,NA,0,1,NA,NA,4,NA,2.33333333333333,2.66666666666667,NA,4,2.5,NA,2,3,NA,2,3,NA,1.18181818181818,1.90909090909091,NA,0.666666666666667,0.5,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"81","014332","010",1,2,12,72,0,0,0,1,1,5,4,4,4,2,2,2,0,1,2,3,3,2,2,3,2,2,1,1,1,1,NA,1,1,NA,0,0,NA,NA,NA,NA,3,2.33333333333333,NA,4,4,NA,2,12,NA,2,3,NA,1,2.27272727272727,NA,1,12,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"82","014436","021",1,1,12,74,1,0,0,1,1,5,1,5,5,3,3,3,2,1,0,2,2,2,2,1,1,5,5,5,1,1,NA,1,1,NA,1,0,NA,4,NA,NA,4,4,NA,2.66666666666667,3,NA,3,3,NA,3,3,NA,1.36363636363636,1.72727272727273,NA,0.5,0.5,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"83","014605","010",0,1,11,73,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,4,5,2,2,2,3,3,3,1,1,1,1,1,1,NA,1,1,3.66666666666667,3.66666666666667,4,2.66666666666667,3,2.66666666666667,2.33333333333333,2.66666666666667,3,3,2,3,3,2,3,1.45454545454545,1.90909090909091,1.63636363636364,1,0.666666666666667,1,1,1,1,1,0,FALSE,FALSE,FALSE
"84","014605","040",1,1,13,56,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,4,5,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,3.33333333333333,3.66666666666667,2.33333333333333,1,2.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,0,1,1,0,1,1,1,1.36363636363636,2,0,0.333333333333333,0.333333333333333,1,1,1,1,0,FALSE,FALSE,FALSE
"85","014619","020",1,1,12,79,1,1,0,1,1,1,1,1,5,1,1,3,1,1,1,5,5,4,2,2,1,5,5,5,1,1,1,1,1,1,1,1,0,4,4,NA,4,3.33333333333333,4,2.66666666666667,3,2.66666666666667,2,2,2,2,2,2,1,1.18181818181818,1.27272727272727,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,0,0,FALSE,FALSE,FALSE
"86","014624","010",0,1,16,72,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,4,3.66666666666667,3.66666666666667,3.33333333333333,2,1.66666666666667,3,1,1,1,1,1,1,1.36363636363636,1.6,1.36363636363636,0.5,0.5,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"87","014624","040",1,1,16,61,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,5,5,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,3.33333333333333,4,3.66666666666667,4,3.66666666666667,3.33333333333333,3.66666666666667,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"88","014756","010",0,1,17,75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3.33333333333333,3.66666666666667,2.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,3,3,2.66666666666667,2,2,2,2,2,2,1,1.45454545454545,1.45454545454545,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"89","014758","020",1,7,17,74,1,0,0,1,1,1,1,5,5,1,3,3,0,0,0,5,5,5,2,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2.33333333333333,NA,NA,NA,NA,NA,4,3.33333333333333,4,NA,NA,NA,NA,NA,NA,1.36363636363636,1.81818181818182,2.36363636363636,NA,NA,NA,0,1,0,0,0,FALSE,FALSE,FALSE
"90","014955","010",0,1,8,77,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,3,3,2,2,3,3,3,1,1,1,1,1,1,1,1,1,3.66666666666667,NA,3.5,2.66666666666667,4,3.33333333333333,2.66666666666667,3,3,2,2,2,2,2,2,2,2,1,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,1,0,FALSE,FALSE,FALSE
"91","014955","040",1,1,10,65,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,3,3,2,2,3,3,3,1,1,1,1,1,1,1,1,1,3,3,4,2.66666666666667,2,3,3,3.66666666666667,3.33333333333333,2,2,1,2,2,1,1.72727272727273,1.63636363636364,1,0.666666666666667,0.666666666666667,0.333333333333333,1,1,1,1,0,FALSE,FALSE,FALSE
"92","014959","010",0,1,12,81,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,5,2,4,2,2,2,5,5,5,1,NA,1,1,1,1,1,NA,1,3.66666666666667,3.33333333333333,4,3.33333333333333,3.33333333333333,4,2,2.33333333333333,2.66666666666667,5,5,5,3,3,3,1.27272727272727,1.45454545454545,1.18181818181818,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"93","014959","020",1,1,12,81,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,2,4,2,2,2,5,5,5,1,1,1,1,1,1,1,1,1,3.66666666666667,4,3.33333333333333,4,4,4,3.66666666666667,4,3.33333333333333,5,5,5,3,3,3,1,1,1.5,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"94","015015","020",0,1,12,78,0,0,0,1,1,1,5,5,5,3,3,3,0,2,0,5,5,5,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,3.33333333333333,3.33333333333333,3.33333333333333,NA,NA,NA,NA,NA,NA,1.09090909090909,1.90909090909091,1.18181818181818,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"95","015048","010",1,1,12,78,0,0,0,1,1,1,5,5,5,3,3,3,0,2,2,4,4,4,1,1,1,3,3,3,1,NA,1,1,1,1,0,0,0,NA,NA,NA,3,NA,3.33333333333333,4,3.66666666666667,3.33333333333333,2,2,3,2,2,3,1.63636363636364,1.45454545454545,1.63636363636364,0.666666666666667,0.666666666666667,1,1,0,0,0,0,FALSE,FALSE,FALSE
"96","015056","020",1,1,12,81,0,0,0,1,5,1,5,5,3,3,3,3,0,0,5,4,3,4,1,1,2,2,2,2,1,NA,1,1,NA,0,0,NA,0,NA,NA,1,4,NA,4,4,NA,NA,2,NA,2,2,NA,2,1.54545454545455,NA,2.4,1,NA,1,1,0,0,0,0,FALSE,FALSE,FALSE
"97","015172","010",0,1,14,78,0,0,0,1,1,1,4,4,4,3,3,3,0,0,0,3,3,3,3,2,2,5,4,4,1,NA,1,1,1,1,0,0,0,NA,NA,NA,3.33333333333333,NA,3.66666666666667,4,3,3.66666666666667,3,4,4,3,3,3,1.45454545454545,1.36363636363636,1.72727272727273,0.6,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"98","015204","010",0,1,16,77,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,5,5,5,2,2,2,3,3,3,0,1,1,1,1,1,1,1,0,3.33333333333333,1.66666666666667,NA,NA,4,4,3,3,3.33333333333333,NA,1,3,NA,1,3,2.18181818181818,2,1.45454545454545,NA,0.333333333333333,1,1,1,1,1,0,FALSE,FALSE,FALSE
"99","015225","020",1,1,14,77,1,1,0,1,1,1,1,1,5,1,1,3,1,0,0,5,5,5,2,2,1,2,2,2,0,0,0,1,1,1,1,1,0,3.33333333333333,3.66666666666667,NA,NA,NA,NA,4,3,1.66666666666667,NA,NA,NA,NA,NA,NA,1.7,1.81818181818182,1.63636363636364,NA,NA,NA,1,1,1,0,0,FALSE,FALSE,FALSE
"100","015230","010",0,1,16,81,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,5,5,5,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,3.66666666666667,4,4,3.66666666666667,4,3,2.66666666666667,2.33333333333333,2.66666666666667,3,3,3,3,3,3,1.63636363636364,1.36363636363636,1.09090909090909,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"101","015230","020",1,1,12,79,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"102","015239","010",0,2,17,80,0,0,0,1,1,1,4,4,4,2,2,2,0,1,0,5,4,3,3,2,2,3,3,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,3.33333333333333,3,3.33333333333333,2.66666666666667,2.66666666666667,3.66666666666667,2,3,1,2,3,1,1.5,1,1,0.666666666666667,1,0.5,0,0,0,0,0,FALSE,FALSE,FALSE
"103","015344","010",1,1,13,74,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,3,2,3,3,2,2,2,1,1,1,1,1,0,1,1,1,3.33333333333333,2,3,3,2.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,NA,2,2,2,2,2,2,2,1.27272727272727,1.36363636363636,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"104","015344","020",0,1,12,77,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,3,3,2,3,3,2,2,2,1,1,1,1,1,1,1,1,NA,4,4,4,4,4,4,3.33333333333333,3.33333333333333,3.66666666666667,4,2,2,3,2,2,1.09090909090909,1.27272727272727,1.18181818181818,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"105","015516","010",0,1,16,73,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,3,4,3,3,3,4,4,4,1,1,1,1,1,NA,1,1,1,4,3.33333333333333,3.66666666666667,3.66666666666667,3,3.33333333333333,4,3.33333333333333,NA,4,3,4,3,3,3,1.09090909090909,1.09090909090909,1,1,0.75,1,1,1,1,1,0,FALSE,FALSE,FALSE
"106","015516","020",1,1,12,73,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,3,4,3,3,3,4,4,4,1,1,1,1,NA,1,1,1,1,3.66666666666667,4,4,3.66666666666667,3.33333333333333,4,3.66666666666667,3.66666666666667,4,4,4,4,3,3,3,1.09090909090909,1.18181818181818,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"107","015781","010",1,1,17,74,0,0,0,1,1,1,5,5,5,4,4,4,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,3.66666666666667,NA,NA,NA,NA,NA,NA,1.54545454545455,1.27272727272727,1.36363636363636,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"108","015833","010",0,1,17,75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,3,3,3,2,2,2,5,5,5,1,1,1,1,1,1,1,1,1,4,4,4,3,3.33333333333333,4,3.33333333333333,2.66666666666667,2.33333333333333,5,3,3,3,3,3,1.18181818181818,1.18181818181818,1.36363636363636,1,0.6,0.6,1,1,1,1,0,FALSE,FALSE,FALSE
"109","015834","010",0,1,17,76,0,0,0,1,1,1,4,4,4,2,2,2,0,0,0,5,5,5,2,3,2,3,3,3,1,1,1,1,1,1,0,0,0,NA,NA,NA,3,2,2.33333333333333,2,2,2.33333333333333,1,NA,1,1,NA,1,2.27272727272727,1.72727272727273,2.18181818181818,0.333333333333333,NA,0.333333333333333,1,0,0,0,0,FALSE,FALSE,FALSE
"110","015836","020",1,1,10,73,1,0,0,5,5,1,1,5,5,1,3,3,4,4,1,4,4,4,2,1,1,2,2,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66666666666667,NA,NA,1,NA,NA,1,NA,NA,2.18181818181818,NA,NA,0.5,1,1,0,0,0,FALSE,FALSE,FALSE
"111","015840","020",1,1,17,82,0,0,0,1,1,5,5,4,4,3,3,3,0,1,0,5,5,5,1,3,2,5,5,5,1,1,NA,1,1,NA,0,0,NA,NA,NA,NA,4,3.66666666666667,NA,4,4,NA,2,2,NA,2,2,NA,1.09090909090909,1,NA,0.4,0.4,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"112","015911","010",1,1,13,73,0,0,0,1,1,1,5,5,5,2,2,2,1,3,3,2,2,2,1,1,1,3,3,3,1,1,1,1,1,1,0,0,0,NA,NA,NA,2.66666666666667,2.33333333333333,2,4,2,3,1,1,1,1,1,1,2.27272727272727,2.63636363636364,2.63636363636364,0.333333333333333,0.333333333333333,0.333333333333333,1,0,0,0,0,FALSE,FALSE,FALSE
"113","015911","022",1,1,12,72,0,0,0,1,5,1,5,5,5,2,2,2,2,4,3,1,1,1,1,1,1,2,2,2,1,NA,NA,1,NA,1,0,NA,0,NA,NA,NA,3.33333333333333,NA,NA,4,NA,2.66666666666667,1,NA,NA,1,NA,NA,1.81818181818182,NA,2.36363636363636,0.5,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"114","015983","010",0,1,16,76,0,0,0,1,1,1,4,4,4,3,3,3,0,2,4,3,3,2,2,2,2,4,4,3,1,1,1,1,1,1,0,0,0,NA,NA,NA,2.66666666666667,3.33333333333333,3.33333333333333,2.33333333333333,2,2.33333333333333,3,3,3,3,3,3,1.27272727272727,1.63636363636364,2.09090909090909,0.75,0.75,1,1,0,0,0,0,FALSE,FALSE,FALSE
"115","015995","020",1,1,14,78,1,1,1,1,1,5,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,2,2,2,1,1,NA,0,1,NA,1,1,NA,3,3.66666666666667,NA,3,3.33333333333333,NA,NA,2.33333333333333,NA,2,1,NA,2,1,NA,1.54545454545455,1.36363636363636,NA,1,0.5,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"116","016024","010",0,1,16,75,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,5,5,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,3.66666666666667,4,4,3.66666666666667,3.33333333333333,3.33333333333333,4,4,4,3,3,3,1.36363636363636,1.27272727272727,1.18181818181818,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"117","016024","020",1,1,17,75,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,5,5,5,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,3.33333333333333,4,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,4,4,4,4,4,3,3,3,1,1.09090909090909,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"118","016054","020",1,1,12,80,0,0,0,1,1,5,5,5,5,3,3,3,0,0,0,2,2,3,1,1,1,3,3,3,1,NA,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,1.33333333333333,NA,3,3,NA,3,3,NA,1.45454545454545,1.18181818181818,NA,1,1,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"119","016086","010",0,1,12,80,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3.33333333333333,2.66666666666667,3.33333333333333,4,4,4,3,3,3,1.81818181818182,1.54545454545455,1.63636363636364,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"120","016086","020",1,1,13,77,1,1,1,1,1,1,1,1,1,1,1,1,0,3,4,4,4,4,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,3.66666666666667,3,3,3,2.33333333333333,3.33333333333333,2.33333333333333,2,2.66666666666667,4,2,2,3,2,2,1.81818181818182,2.09090909090909,2.09090909090909,1,0.5,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"121","016107","010",0,2,10,78,0,0,0,1,1,1,5,5,5,2,2,2,0,0,0,1,2,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,NA,NA,NA,3,4,3.66666666666667,3.66666666666667,3,NA,NA,2,2,2,2,2,2,1.45454545454545,1.63636363636364,1.36363636363636,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE
"122","016116","020",1,2,11,75,1,1,1,1,1,5,1,1,1,1,1,1,5,4,NA,1,2,2,3,3,3,5,5,5,1,1,NA,1,1,NA,NA,NA,NA,3.33333333333333,4,NA,4,4,NA,3.66666666666667,3,NA,5,5,NA,3,3,NA,1.36363636363636,1.27272727272727,NA,0.833333333333333,0.833333333333333,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"123","016174","040",1,1,13,71,1,1,0,1,1,5,1,1,4,1,1,3,4,4,1,4,3,3,3,3,2,2,2,2,1,1,NA,1,1,NA,1,1,NA,3,2.66666666666667,NA,2.33333333333333,2.66666666666667,NA,2.33333333333333,4,NA,0,1,NA,0,1,NA,1.45454545454545,1.27272727272727,NA,0,0.5,NA,1,1,1,0,0,FALSE,FALSE,FALSE
"124","016211","010",0,1,16,78,0,0,0,1,1,5,5,5,5,3,4,4,1,1,1,3,3,2,1,1,1,0,0,0,0,NA,NA,1,1,NA,0,0,NA,NA,3,NA,NA,NA,NA,2.66666666666667,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,1.63636363636364,1.54545454545455,NA,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"125","016233","010",1,1,12,81,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,3,3,3,2,2,2,2,2,2,1,1,NA,1,1,NA,1,1,NA,4,4,NA,2.66666666666667,3.66666666666667,NA,2.66666666666667,2.66666666666667,NA,2,2,NA,2,2,NA,1.36363636363636,1.27272727272727,NA,1,1,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"126","016245","010",0,1,9,72,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,3,3,2,2,3,3,3,1,1,1,1,1,1,1,1,1,3.66666666666667,4,4,3,3.66666666666667,3.66666666666667,2.33333333333333,2.66666666666667,2.33333333333333,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"127","016245","040",1,1,11,69,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,4,3,3,2,2,3,3,3,1,1,1,1,1,1,1,NA,1,3,3.33333333333333,3,3,3,3.33333333333333,2.66666666666667,2.33333333333333,2.66666666666667,3,3,3,3,3,3,1.36363636363636,1.72727272727273,1.36363636363636,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"128","016404","020",1,1,12,75,1,1,1,1,1,5,1,1,1,1,1,1,0,0,1,5,5,5,2,2,2,3,3,3,1,1,NA,1,1,NA,NA,1,NA,4,4,NA,3.33333333333333,3,NA,3,3.33333333333333,NA,3,3,NA,3,3,NA,1,1.18181818181818,NA,1,1,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"129","016407","010",0,1,16,80,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,4,4,4,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,3.66666666666667,3.66666666666667,4,4,3,3.33333333333333,3.66666666666667,3.33333333333333,2,2,2,2,2,2,2,NA,1.36363636363636,1.63636363636364,0.5,0.5,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"130","016407","011",1,1,14,69,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,4,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,4,3.66666666666667,4,4,3.33333333333333,3.66666666666667,2.33333333333333,1,1,1,1,1,1,1,2.18181818181818,1.45454545454545,0.25,0.25,0.25,1,1,1,1,0,FALSE,FALSE,FALSE
"131","016412","010",0,1,13,79,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,3,4,3,2,2,2,2,2,2,1,1,NA,1,1,NA,1,1,NA,4,3.33333333333333,NA,4,4,NA,4,3.33333333333333,NA,2,2,NA,2,2,NA,1,1,NA,1,1,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"132","016412","020",1,1,16,73,1,1,1,1,1,5,1,1,1,1,1,1,0,0,2,3,4,3,2,2,2,2,2,2,1,1,NA,1,1,NA,1,1,NA,4,4,NA,4,3,NA,3.33333333333333,3,NA,2,2,NA,2,2,NA,1,1,NA,1,1,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"133","016420","010",0,1,16,72,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,1,1,1,1,1,1,1,1,1,1,NA,1,4,4,4,3.66666666666667,4,4,3.33333333333333,3,3.33333333333333,1,1,1,1,1,1,1.09090909090909,1,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"134","016420","020",1,1,17,72,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,5,5,2,2,2,1,1,1,1,1,1,1,1,1,NA,1,1,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3,3.33333333333333,4,3.66666666666667,2.66666666666667,1,1,1,1,1,1,1.09090909090909,1,2.27272727272727,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"135","016433","010",0,1,14,78,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,5,5,2,2,2,5,5,5,1,1,1,1,0,1,1,1,1,4,3.66666666666667,4,1.66666666666667,2,2.33333333333333,2,1,1.33333333333333,15,3,2,3,3,2,1.90909090909091,2.27272727272727,1.27272727272727,1.5,0.333333333333333,0.25,1,1,1,1,0,FALSE,FALSE,FALSE
"136","016433","020",1,1,8,81,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,5,5,2,2,2,5,5,5,1,1,1,1,0,1,1,1,1,4,2.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,4,2.66666666666667,NA,3.66666666666667,4,3,3,3,3,3,1.18181818181818,1.36363636363636,2.18181818181818,0.4,0.333333333333333,0.375,1,1,1,1,0,FALSE,FALSE,FALSE
"137","016460","010",1,1,12,72,0,0,0,1,1,5,5,5,5,4,4,4,3,4,5,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,0,0,NA,NA,NA,NA,1,1,NA,4,4,NA,0,0,NA,0,0,NA,1.54545454545455,1.09090909090909,NA,0,0,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"138","016478","010",1,1,14,78,0,0,0,1,5,5,5,4,4,3,3,3,1,2,4,4,4,4,1,2,2,1,1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,4,NA,NA,3.66666666666667,NA,NA,1,NA,NA,1,NA,NA,1.27272727272727,NA,NA,1,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"139","016491","010",1,1,15,74,0,0,0,1,1,1,4,4,5,2,2,2,1,0,0,4,5,4,3,3,1,2,2,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,3.66666666666667,3,3,NA,4,4,2,2,2,2,2,2,NA,1.81818181818182,2.09090909090909,1,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"140","016528","030",0,2,11,71,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,2,3,2,2,2,2,2,2,2,1,1,1,0,0,1,NA,1,NA,2,2.66666666666667,2.33333333333333,2.66666666666667,3.66666666666667,2.33333333333333,NA,NA,2.33333333333333,7,2,2,3,2,2,2.4,2.54545454545455,2,3.5,1,1,0,1,1,1,0,FALSE,FALSE,FALSE
"141","016528","040",1,2,12,70,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,3.66666666666667,2.66666666666667,3.33333333333333,3,3,3,3,2,2,2,2,2,2,1.81818181818182,1.27272727272727,1.45454545454545,1,1,1,0,1,1,1,0,FALSE,FALSE,FALSE
"142","016648","010",0,1,16,73,1,0,0,5,1,1,1,5,5,1,3,3,0,0,0,5,5,5,2,1,1,5,5,5,NA,1,1,NA,1,1,NA,0,0,NA,NA,NA,NA,3.66666666666667,3.33333333333333,NA,3,2.33333333333333,NA,5,5,NA,3,3,NA,1.36363636363636,1.63636363636364,NA,1,1,1,1,0,0,0,FALSE,FALSE,FALSE
"143","016700","020",0,1,12,80,0,0,0,1,1,1,5,5,5,3,3,3,2,3,4,4,3,3,1,1,1,2,2,2,1,NA,1,1,1,1,0,0,0,NA,NA,NA,4,NA,4,2.66666666666667,NA,4,2,2,2,2,2,2,1.36363636363636,1.54545454545455,1.27272727272727,1,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
